,Address,Sale Date,Sale Price,Acres,Year  Built,Square Ft,price_number,price_sf,Year,lat,long,GEOID
4754,2385 BENSON OAKS CT,6/28/19,"$497,000 ",0.71,2013,"3,232",497000,153.7747525,2019,34.139643,-84.1328977,13117130607
4762,2385 IVEY OAKS RD,9/15/22,"$540,000 ",0.8,1998,"2,201",540000,245.3430259,2022,34.1263842,-84.1483252,13117130607
4776,2395 BRONZE CT,7/27/18,"$605,000 ",0.27,2012,"4,332",605000,139.6583564,2018,34.1326688,-84.1469812,13117130607
4777,2395 COPPER MILL TRL,2/15/19,"$422,000 ",0.31,2012,"3,502",422000,120.50257,2019,34.1331551,-84.1444618,13117130607
4817,2410 BRONZE CT,5/27/21,"$585,000 ",0.42,2011,"3,544",585000,165.0677201,2021,34.1330968,-84.1464198,13117130607
4818,2410 BRONZE CT,10/19/18,"$450,000 ",0.42,2011,"3,544",450000,126.9751693,2018,34.1330968,-84.1464198,13117130607
4842,2415 BRONZE CT,1/30/19,"$535,000 ",0.25,2013,"3,904",535000,137.0389344,2019,34.1331695,-84.1470381,13117130607
4852,2415 IVEY CROSSING TRL,8/20/21,"$459,900 ",0.59,1999,"2,155",459900,213.4106729,2021,34.1257732,-84.1472854,13117130607
4883,2420 ROTHER CT,5/19/22,"$925,000 ",0.24,2015,"2,911",925000,317.7602199,2022,34.1397623,-84.1435755,13117130607
4915,2430 BRONZE CT,12/10/21,"$765,000 ",0.4,2011,"3,256",765000,234.95086,2021,34.1336156,-84.1468526,13117130607
4996,2450 COPPER MILL TRL,10/22/18,"$523,750 ",0.28,2012,"3,992",523750,131.1998998,2018,34.1320317,-84.144977,13117130607
5005,2450 WOOD FERN LN,11/9/18,"$704,832 ",0.32,2018,"5,176",704832,136.1731066,2018,34.1424484,-84.1390407,13117130607
5011,2455 COPPER MILL TRL,11/22/19,"$594,900 ",0.33,2012,"3,579",594900,166.2196144,2019,34.1319086,-84.1443892,13117130607
5055,2470 COPPER MILL TRL,5/3/21,"$608,000 ",0.3,2013,"3,448",608000,176.3341067,2021,34.131821,-84.1451007,13117130607
5069,2475 IVEY OAKS RD,6/8/22,"$532,000 ",0.67,1998,"1,978",532000,268.958544,2022,34.1268602,-84.1473679,13117130607
5081,2480 IVEY OAKS RD,8/5/19,"$370,000 ",0.58,1998,"2,448",370000,151.1437908,2019,34.1271134,-84.1467702,13117130607
5090,2485 COPPER MILL TRL,4/21/21,"$670,000 ",0.33,2012,"3,386",670000,197.8735972,2021,34.1312539,-84.1450183,13117130607
5095,2485 IVEY OAKS RD,7/13/22,"$530,000 ",0.63,1997,"2,290",530000,231.441048,2022,34.1272314,-84.1474297,13117130607
5182,2515 IVEY GLEN TRL,4/30/21,"$427,500 ",0.6,1999,"2,224",427500,192.221223,2021,34.1250456,-84.1470175,13117130607
5240,2525 IVEY CROSSING TRL,12/2/22,"$547,500 ",0.73,1999,"2,361",547500,231.8932656,2022,34.1258187,-84.1464198,13117130607
5273,2530 IVEY OAKS RD,2/25/19,"$380,000 ",0.6,1998,"2,395",380000,158.6638831,2019,34.1281531,-84.1467702,13117130607
5283,2530 WOOD FERN LN,11/29/21,"$810,000 ",0.34,2017,"3,705",810000,218.6234818,2021,34.1426963,-84.1406073,13117130607
5327,2540 WOOD FERN LN,3/25/20,"$683,000 ",0.34,2017,"4,224",683000,161.6950758,2020,34.1427102,-84.1409881,13117130607
5422,2565 IVEY CROSSING TRL,2/15/22,"$480,000 ",0.67,1999,"2,416",480000,198.6754967,2022,34.1264786,-84.1448121,13117130607
5423,2565 IVEY CROSSING TRL,5/4/18,"$356,000 ",0.67,1999,"2,416",356000,147.3509934,2018,34.1264786,-84.1448121,13117130607
5692,2635 IVEY OAKS RD,5/24/21,"$595,000 ",0.86,1999,"2,568",595000,231.6978193,2021,34.1291758,-84.1486869,13117130607
5753,2645 IVEY BROOKE TRL,3/18/21,"$447,500 ",0.65,1999,"2,542",447500,176.0424862,2021,34.1293435,-84.1481605,13117130607
5984,2705 GATLIN WAY,7/26/19,"$575,000 ",0.36,2011,"3,908",575000,147.1340839,2019,34.1436821,-84.1272282,13117130607
6091,2725 IVEY CROSSING TRL,11/16/18,"$325,000 ",0.6,1999,"2,186",325000,148.673376,2018,34.1264295,-84.1437816,13117130607
6123,2730 GATLIN WAY,6/15/21,"$741,000 ",0.46,2013,"4,031",741000,183.8253535,2021,34.1436122,-84.1289394,13117130607
6146,2735 IVEY CROSSING TRL,5/15/19,"$382,000 ",0.77,1999,"2,489",382000,153.4752913,2019,34.1265438,-84.1434518,13117130607
6181,2740 WATERSTONE DR,6/8/18,"$473,000 ",0.25,2013,"3,891",473000,121.5625803,2018,34.1431397,-84.1272076,13117130607
6215,2750 GATLIN WAY,9/28/21,"$675,000 ",0.71,2012,"3,506",675000,192.5270964,2021,34.1429704,-84.1291043,13117130607
6233,2755 GATLIN WAY,8/13/20,"$543,000 ",0.34,2013,"3,907",543000,138.9813156,2020,34.1432047,-84.1285683,13117130607
6245,2755 WATERSTONE DR,5/7/18,"$525,000 ",0.39,2011,"3,894",525000,134.8228043,2018,34.1431456,-84.1264241,13117130607
6354,2795 GATLIN WAY,9/30/22,"$680,000 ",0.29,2011,"3,495",680000,194.5636624,2022,34.1428562,-84.1276199,13117130607
6385,2805 NORTHERN OAK DR,6/21/19,"$347,000 ",0.17,1995,"2,474",347000,140.2586904,2019,34.1210532,-84.1546223,13117130607
6433,2815 MEADOW VALLEY WAY,7/20/20,"$480,000 ",1.52,2001,"2,537",480000,189.1998423,2020,34.1180193,-84.1506806,13117130607
6434,2815 NORTHERN OAK DR,4/12/19,"$388,000 ",0.51,1996,"2,132",388000,181.988743,2019,34.1212128,-84.1543338,13117130607
6495,2825 NORTHERN OAK DR,8/29/19,"$343,000 ",0.17,1995,"2,206",343000,155.4850408,2019,34.1212385,-84.1539628,13117130607
6506,2825 WATERSTONE DR,9/21/18,"$568,500 ",0.41,2013,"4,322",568500,131.5363258,2018,34.1429663,-84.1243784,13117130607
6530,2830 MEADOW VALLEY WAY,7/29/21,"$905,000 ",1.23,2000,"2,618",905000,345.683728,2021,34.1180193,-84.1506806,13117130607
6567,2835 NORTHERN OAK DR,1/29/21,"$405,000 ",0.17,1995,"2,778",405000,145.7883369,2021,34.1212041,-84.1536949,13117130607
6578,2835 WATERSTONE DR,11/29/18,"$580,000 ",0.4,2013,"4,322",580000,134.197131,2018,34.1431179,-84.1240324,13117130607
6625,2845 GATLIN WAY,8/29/19,"$570,000 ",0.31,2012,"3,960",570000,143.9393939,2019,34.1429546,-84.1269602,13117130607
6631,2845 NORTHERN OAK DR,4/7/22,"$505,000 ",0.17,1995,"2,382",505000,212.006717,2022,34.1211425,-84.1533338,13117130607
6638,2845 WATERSTONE DR,6/8/18,"$565,000 ",0.4,2013,"3,688",565000,153.1995662,2018,34.1432674,-84.1238136,13117130607
6937,2910 NORTHERN OAK DR,2/18/22,"$525,000 ",0.33,1995,"3,162",525000,166.0341556,2022,34.1206715,-84.1529736,13117130607
6991,2920 NORTHERN OAK DR,7/20/18,"$358,000 ",0.46,1996,"2,290",358000,156.3318777,2018,34.1205633,-84.1525202,13117130607
7069,2935 DIAMOND OAK PL,6/26/19,"$420,000 ",0.76,1996,"2,593",420000,161.9745469,2019,34.120193,-84.1529324,13117130607
7162,2950 LINKS VIEW WAY,7/15/19,"$414,900 ",0.21,2005,"3,514",414900,118.0705748,2019,34.1388534,-84.1299702,13117130607
7204,2960 WATERSTONE DR,4/2/21,"$640,000 ",0.31,2014,"3,850",640000,166.2337662,2021,34.1430123,-84.1204654,13117130607
7216,2965 LINKS VIEW WAY,11/14/18,"$360,000 ",0.22,2006,"3,441",360000,104.6207498,2018,34.1383927,-84.1303001,13117130607
7283,2980 CROOKED STICK DR,10/25/21,"$635,000 ",0.2,2006,"3,398",635000,186.8746321,2021,34.1388789,-84.1307646,13117130607
7480,3025 SCARLETT OAK CT,5/29/19,"$430,000 ",0.67,1995,"2,959",430000,145.3193647,2019,34.1200928,-84.1517371,13117130607
7837,3101 NEAL CT,6/4/21,"$450,000 ",0.03,2005,"2,366",450000,190.194421,2021,34.1348028,-84.1202659,13117130607
7841,3104 NEAL CT,3/23/21,"$392,000 ",0.03,2005,"2,003",392000,195.7064403,2021,34.1348555,-84.1204781,13117130607
7842,3104 NEAL CT,12/14/18,"$339,000 ",0.03,2005,"2,003",339000,169.2461308,2018,34.1348555,-84.1204781,13117130607
7850,3105 NEAL CT,5/19/21,"$460,000 ",0.03,2005,"2,448",460000,187.9084967,2021,34.1348647,-84.1205645,13117130607
7857,3105 YELLOW OAK CV,5/26/22,"$520,000 ",0.65,1996,"2,226",520000,233.6028751,2022,34.1205152,-84.1501552,13117130607
7859,3108 NEAL CT,7/13/18,"$350,000 ",0.03,2006,"2,496",350000,140.224359,2018,34.1347808,-84.1210376,13117130607
7885,3110 YELLOW OAK CV,4/23/20,"$450,000 ",0.54,1996,"2,397",450000,187.7346683,2020,34.1205582,-84.1509549,13117130607
7892,3114 NEAL CT,8/27/21,"$510,000 ",0.03,2006,"2,448",510000,208.3333333,2021,34.1348069,-84.1214345,13117130607
7901,3115 ENGLISH OAK DR,12/14/18,"$378,000 ",0.58,1996,"2,893",378000,130.6602143,2018,34.1210305,-84.1505006,13117130607
7905,3115 NEAL CT,7/31/18,"$340,000 ",0.03,2006,"2,020",340000,168.3168317,2018,34.134892,-84.121401,13117130607
7915,3116 NEAL CT,9/29/21,"$505,000 ",0.03,2006,"2,068",505000,244.1972921,2021,34.134953,-84.121413,13117130607
7916,3116 NEAL CT,1/8/18,"$355,000 ",0.03,2006,"2,068",355000,171.6634429,2018,34.134953,-84.121413,13117130607
7918,3117 NEAL CT,7/19/18,"$345,000 ",0.03,2006,"2,020",345000,170.7920792,2018,34.135014,-84.121428,13117130607
7921,3118 NEAL CT,6/6/18,"$341,000 ",0.03,2006,"2,068",341000,164.893617,2018,34.135072,-84.12144,13117130607
7930,3120 HAZELTINE CIR,4/6/21,"$456,000 ",0.23,2005,"3,304",456000,138.0145278,2021,34.1375746,-84.1299496,13117130607
7932,3120 NEAL CT,7/28/22,"$600,000 ",0.03,2006,"2,256",600000,265.9574468,2022,34.13519,-84.1214679,13117130607
7933,3120 NEAL CT,3/22/18,"$369,900 ",0.03,2006,"2,256",369900,163.962766,2018,34.13519,-84.1214679,13117130607
7944,3120 YELLOW OAK CV,3/27/19,"$382,900 ",0.67,1996,"2,303",382900,166.2613982,2019,34.1200349,-84.1509746,13117130607
7946,3122 NEAL CT,11/23/20,"$500,000 ",0.03,2005,"2,428",500000,205.9308072,2020,34.1354094,-84.121352,13117130607
7947,3123 NEAL CT,8/6/21,"$510,000 ",0.02,2005,"2,068",510000,246.615087,2021,34.135435,-84.12126,13117130607
7960,3125 NEAL CT,8/31/20,"$462,900 ",0.03,2005,"2,428",462900,190.6507414,2020,34.1354428,-84.1211458,13117130607
7965,3125 YELLOW OAK CV,7/14/22,"$694,500 ",0.55,1997,"2,299",694500,302.0878643,2022,34.1200192,-84.1506448,13117130607
7968,3129 NEAL CT,8/22/22,"$565,000 ",0.05,2005,"2,114",565000,267.2658467,2022,34.1354473,-84.120828,13117130607
7979,3130 ENGLISH OAK DR,4/22/19,"$425,000 ",0.84,1996,"2,590",425000,164.0926641,2019,34.122157,-84.1505006,13117130607
7981,3130 HAZELTINE CIR,12/15/21,"$520,000 ",0.31,2005,"2,443",520000,212.8530495,2021,34.1375795,-84.1295991,13117130607
7985,3130 NEAL CT,10/28/21,"$585,000 ",0.01,2005,"2,235",585000,261.7449664,2021,34.135373,-84.120859,13117130607
7986,3130 NEAL CT,12/21/18,"$408,000 ",0.01,2005,"2,235",408000,182.5503356,2018,34.135373,-84.120859,13117130607
8001,3132 NEAL CT,8/26/22,"$530,000 ",0.02,2005,"2,114",530000,250.7095553,2022,34.1352721,-84.1207868,13117130607
8002,3133 NEAL CT,3/19/21,"$430,000 ",0.02,2005,"2,114",430000,203.4058657,2021,34.1351894,-84.1208693,13117130607
8003,3133 NEAL CT,11/5/18,"$359,000 ",0.02,2005,"2,114",359000,169.820246,2018,34.1351894,-84.1208693,13117130607
8020,3135 NEAL CT,10/13/21,"$545,000 ",0.03,2004,"2,425",545000,224.742268,2021,34.1352047,-84.1205724,13117130607
8034,3137 NEAL CT,4/7/21,"$444,900 ",0.03,2004,"2,003",444900,222.1168248,2021,34.1352175,-84.1203868,13117130607
8035,3138 NEAL CT,4/30/21,"$530,000 ",0.03,2004,"2,003",530000,264.6030954,2021,34.1352362,-84.1203249,13117130607
8036,3139 NEAL CT,6/18/21,"$550,000 ",0.03,2004,"2,428",550000,226.523888,2021,34.1352323,-84.1202425,13117130607
8037,3139 NEAL CT,12/7/20,"$469,900 ",0.03,2004,"2,428",469900,193.5337727,2020,34.1352323,-84.1202425,13117130607
8038,3139 NEAL CT,5/31/19,"$469,000 ",0.03,2004,"2,428",469000,193.1630972,2019,34.1352323,-84.1202425,13117130607
8056,3142 NEAL CT,9/28/21,"$590,000 ",0.03,2004,"2,003",590000,294.5581628,2021,34.1352217,-84.1199189,13117130607
8057,3144 NEAL CT,7/15/21,"$512,400 ",0.03,2004,"2,003",512400,255.8162756,2021,34.1352045,-84.1197849,13117130607
8065,3145 NEAL CT,9/17/18,"$460,000 ",0.03,2004,"2,328",460000,197.5945017,2018,34.1351572,-84.1197024,13117130607
8076,3146 NEAL CT BLDG 4,9/1/21,"$620,000 ",0.03,2015,"2,530",620000,245.0592885,2021,34.1351018,-84.1195843,13117130607
8077,3147 NEAL CT BLDG 4,6/30/20,"$515,000 ",0.03,2015,"2,422",515000,212.6341866,2020,34.1350776,-84.1195127,13117130607
8078,3148 NEAL CT UNIT 48,7/20/18,"$465,000 ",0.03,2014,"2,644",465000,175.8698941,2018,34.1350531,-84.1194145,13117130607
8079,3149 NEAL CT UNIT 49,12/30/19,"$472,000 ",0.03,2014,"2,493",472000,189.3301243,2019,34.1350344,-84.1193408,13117130607
8080,3149 NEAL CT UNIT 49,4/18/18,"$455,000 ",0.03,2014,"2,493",455000,182.5110309,2018,34.1350344,-84.1193408,13117130607
8101,3154 NEAL CT 54,4/22/19,"$469,000 ",0.03,2007,"2,408",469000,194.7674419,2019,34.134749,-84.119102,13117130607
8116,3158 NEAL CT 58,9/28/18,"$480,000 ",0.02,2007,"3,648",480000,131.5789474,2018,34.1344904,-84.1191955,13117130607
8126,3160 NEAL CT 60,10/27/21,"$595,000 ",0.03,2007,"2,160",595000,275.462963,2021,34.134366,-84.119248,13117130607
8127,3160 NEAL CT 60,12/29/20,"$529,000 ",0.03,2007,"2,160",529000,244.9074074,2020,34.134366,-84.119248,13117130607
8139,3162 NEAL CT 62,11/15/22,"$542,500 ",0.03,2007,"2,308",542500,235.0519931,2022,34.1344608,-84.1194666,13117130607
8140,3163 NEAL CT 63,4/22/22,"$530,000 ",0.03,2007,"2,400",530000,220.8333333,2022,34.134487,-84.1195739,13117130607
8141,3163 NEAL CT 63,12/1/22,"$480,000 ",0.03,2007,"2,400",480000,200.0,2022,34.134487,-84.1195739,13117130607
8142,3164 NEAL CT 64,10/13/21,"$589,000 ",0.03,2007,"2,826",589000,208.4217976,2021,34.134504,-84.1196437,13117130607
8159,3167 NEAL CT,10/15/20,"$349,103 ",0.03,2004,"2,003",349103,174.2900649,2020,34.1346329,-84.1199306,13117130607
8160,3169 NEAL CT,1/6/22,"$570,000 ",0.03,2004,"2,003",570000,284.5731403,2022,34.1347488,-84.1198926,13117130607
8161,3169 NEAL CT,2/21/20,"$390,000 ",0.03,2004,"2,003",390000,194.7079381,2020,34.1347488,-84.1198926,13117130607
8168,3170 NEAL CT,1/18/22,"$549,000 ",0.03,2004,"2,003",549000,274.0888667,2022,34.1348029,-84.1198706,13117130607
8306,3210 CROOKED STICK DR,7/28/22,"$700,000 ",0.2,2005,"4,152",700000,168.5934489,2022,34.1367508,-84.13077,13117130607
8338,3215 TRAMMEL RD,8/30/18,"$300,000 ",1.42,2004,"2,304",300000,130.2083333,2018,34.1292484,-84.1284034,13117130607
8380,3225 SAND HILL CT,10/9/20,"$383,000 ",0.26,2005,"2,807",383000,136.4446028,2020,34.1371898,-84.1296176,13117130607
8418,3235 SAND HILL CT,3/26/21,"$458,000 ",0.34,2005,"3,295",458000,138.9984825,2021,34.1370973,-84.1294539,13117130607
8520,3270 CHERRY OAK LN,7/3/18,"$355,000 ",0.67,1995,"2,218",355000,160.0541028,2018,34.1201783,-84.1487639,13117130607
8585,3305 BLUFF OAK CT,6/17/20,"$455,000 ",0.64,1997,"3,079",455000,147.7752517,2020,34.1223656,-84.153395,13117130607
8631,3315 ENGLISH OAK DR,7/5/18,"$365,000 ",0.48,1996,"2,203",365000,165.6831593,2018,34.1218843,-84.1535188,13117130607
8656,3320 ASHLEY OAK CT,7/1/19,"$384,000 ",0.49,1997,"3,021",384000,127.1102284,2019,34.1228402,-84.1512013,13117130607
8658,3320 CANYON OAK WAY,5/3/19,"$385,900 ",0.46,1997,"2,924",385900,131.9767442,2019,34.1237324,-84.1508303,13117130607
8660,3320 CROOKED STICK DR,7/17/20,"$440,500 ",0.2,2005,"3,454",440500,127.5332947,2020,34.1357907,-84.1306918,13117130607
8692,3325 ENGLISH OAK DR,1/31/19,"$403,000 ",0.52,1996,"2,958",403000,136.2407032,2019,34.1219239,-84.153798,13117130607
8695,3325 MEDINAH CIR,5/15/18,"$363,500 ",0.23,2006,"3,091",363500,117.5994824,2018,34.1362711,-84.1298672,13117130607
8735,3335 ASHLEY OAK CT,12/20/21,"$490,000 ",0.48,1998,"2,951",490000,166.0454083,2021,34.1232046,-84.1506654,13117130607
8739,3335 CHERRY OAK LN,5/26/21,"$515,000 ",0.87,1996,"2,708",515000,190.1772526,2021,34.1220047,-84.1486663,13117130607
8757,3340 ASHLEY OAK CT,2/5/21,"$435,000 ",0.51,1998,"2,586",435000,168.2134571,2021,34.1226769,-84.1505006,13117130607
8758,3340 BLUFF OAK CT,8/5/21,"$525,500 ",0.48,1997,"2,809",525500,187.0772517,2021,34.1228163,-84.1525202,13117130607
8783,3345 MEDINAH CIR,7/3/19,"$429,000 ",0.29,2004,"3,514",429000,122.0830962,2019,34.1362606,-84.1294043,13117130607
8832,3360 ASHLEY OAK CT,3/31/22,"$505,000 ",0.5,1998,"2,368",505000,213.2601351,2022,34.1229471,-84.1499384,13117130607
8833,3360 ASHLEY OAK CT,3/8/18,"$360,000 ",0.5,1998,"2,368",360000,152.027027,2018,34.1229471,-84.1499384,13117130607
8834,3360 ASHLEY OAK CT,3/8/18,"$360,000 ",0.5,1998,"2,368",360000,152.027027,2018,34.1229471,-84.1499384,13117130607
8840,3360 CROOKED STICK DR,8/30/21,"$560,000 ",0.22,2005,"2,432",560000,230.2631579,2021,34.1349991,-84.1306704,13117130607
8905,3390 CROOKED STICK DR,3/26/21,"$480,000 ",0.21,2006,"3,649",480000,131.5428885,2021,34.1349755,-84.1299496,13117130607
8945,3405 VALLEY CREST WAY,12/1/20,"$535,000 ",0.56,2001,"3,900",535000,137.1794872,2020,34.1167768,-84.1506437,13117130607
8978,3415 CANYON OAK WAY,10/20/20,"$473,000 ",0.49,1997,"2,585",473000,182.9787234,2020,34.1242246,-84.1511601,13117130607
8980,3415 CROOKED STICK DR,4/30/21,"$565,000 ",0.26,2005,"3,454",565000,163.5784598,2021,34.1354875,-84.1297847,13117130607
9125,3440 CANYON OAK WAY,3/25/20,"$448,000 ",0.76,1997,"2,315",448000,193.5205184,2020,34.1245675,-84.1501708,13117130607
9135,3445 CANYON OAK WAY,3/26/20,"$403,000 ",0.48,1997,"2,697",403000,149.4252874,2020,34.124538,-84.1508535,13117130607
9192,3460 SHINGLE OAK CT,7/9/19,"$419,000 ",0.54,1998,"2,491",419000,168.2055399,2019,34.124454,-84.1515036,13117130607
9207,3465 SHINGLE OAK CT,4/28/21,"$485,000 ",0.87,1997,"2,500",485000,194.0,2021,34.1240925,-84.1520256,13117130607
9215,3470 CANYON OAK WAY,3/19/18,"$373,000 ",0.47,1998,"2,523",373000,147.8398732,2018,34.1253236,-84.150583,13117130607
9317,3510 HORIZON CT,6/14/19,"$490,000 ",0.48,2001,"2,844",490000,172.2925457,2019,34.117204,-84.150212,13117130607
9381,3520 HORIZON CT,7/9/19,"$540,000 ",0.34,2001,"3,656",540000,147.702407,2019,34.1172906,-84.14992,13117130607
9434,3530 HORIZON CT,10/17/18,"$524,900 ",0.34,2001,"4,386",524900,119.6762426,2018,34.1174818,-84.1496762,13117130607
9514,3545 HORIZON CT,6/8/22,"$925,000 ",0.35,2001,"3,323",925000,278.3629251,2022,34.1182952,-84.1494701,13117130607
9515,3545 HORIZON CT,6/7/19,"$554,000 ",0.35,2001,"3,323",554000,166.7168221,2019,34.1182952,-84.1494701,13117130607
9535,3550 HORIZON CT,8/23/18,"$460,000 ",0.34,2001,"3,619",460000,127.1069356,2018,34.1177219,-84.1492883,13117130607
9559,3555 HORIZON CT,8/25/20,"$535,000 ",0.36,2001,"2,817",535000,189.9183529,2020,34.1184134,-84.1492228,13117130607
9597,3565 HORIZON CT,5/11/18,"$538,000 ",0.35,2002,"3,073",538000,175.0732184,2018,34.1186183,-84.1489755,13117130607
9649,3580 HORIZON CT,7/18/22,"$715,000 ",0.34,2002,"3,139",715000,227.7795476,2022,34.1181634,-84.1485995,13117130607
9762,3610 WALNUT GROVE LN,6/22/18,"$503,000 ",0.17,2013,"3,239",503000,155.2948441,2018,34.1318062,-84.1338872,13117130607
9807,3620 HORIZON CT,6/2/21,"$565,000 ",0.38,2002,"2,968",565000,190.3638814,2021,34.1187104,-84.1480622,13117130607
9808,3620 JARDINE LN,3/19/18,"$387,000 ",0.15,2013,"2,982",387000,129.778672,2018,34.1322335,-84.1346706,13117130607
9821,3620 VALLEY CREST WAY,8/9/18,"$530,000 ",0.42,2002,"3,835",530000,138.2007823,2018,34.1184055,-84.1501438,13117130607
9862,3630 CROWCHILD DR,8/12/22,"$451,000 ",0.13,2007,"2,240",451000,201.3392857,2022,34.1326987,-84.1370044,13117130607
9869,3630 HORIZON CT,7/15/21,"$725,000 ",0.39,2002,"3,060",725000,236.9281046,2021,34.1189479,-84.1478668,13117130607
9878,3630 PENNINGTON RD,3/2/18,"$565,000 ",0.33,2003,"3,799",565000,148.7233482,2018,34.1180939,-84.1516135,13117130607
9885,3630 VALLEY CREST WAY,5/15/19,"$599,000 ",0.46,2002,"4,114",599000,145.6003889,2019,34.1186958,-84.1501502,13117130607
9890,3635 CROWCHILD DR,11/10/20,"$373,900 ",0.15,2007,"2,786",373900,134.206748,2020,34.1327491,-84.1374403,13117130607
9921,3640 HORIZON CT,1/15/20,"$509,500 ",0.42,2002,"3,224",509500,158.0334988,2020,34.1191382,-84.1477495,13117130607
9929,3640 SILVER SPRINGS RD,3/30/22,"$600,000 ",0.16,2007,"2,819",600000,212.8414331,2022,34.1333161,-84.1379994,13117130607
9942,3645 CROWCHILD DR,4/7/22,"$620,000 ",0.14,2007,"2,452",620000,252.8548124,2022,34.1328982,-84.1374206,13117130607
9951,3645 HORIZON CT,5/24/19,"$550,000 ",0.39,2002,"3,122",550000,176.1691224,2019,34.1196376,-84.1480892,13117130607
9969,3650 CANOPY CHSE,6/3/22,"$680,000 ",0.19,2013,"3,262",680000,208.4610668,2022,34.1313041,-84.1333512,13117130607
9974,3650 JARDINE LN,7/15/19,"$388,000 ",0.19,2014,"3,000",388000,129.3333333,2019,34.132441,-84.135179,13117130607
9983,3650 WALNUT GROVE LN,10/15/18,"$382,000 ",0.18,2013,"3,242",382000,117.8285009,2018,34.1324669,-84.1336604,13117130607
9996,3655 HORIZON CT,7/19/18,"$540,000 ",0.46,2003,"3,313",540000,162.994265,2018,34.1198897,-84.1479244,13117130607
9999,3655 SILVER SPRINGS RD,5/23/18,"$327,500 ",0.11,2010,"2,292",327500,142.8883072,2018,34.1334976,-84.1384151,13117130607
10015,3660 CROWCHILD DR,5/25/22,"$600,000 ",0.12,2007,"2,899",600000,206.96792,2022,34.133125,-84.1369737,13117130607
10030,3660 SILVER SPRINGS RD,8/24/18,"$407,500 ",0.16,2010,"2,723",407500,149.6511201,2018,34.1336174,-84.1379943,13117130607
10038,3665 CANOPY CHSE,5/11/18,"$373,000 ",0.17,2013,"2,789",373000,133.7396916,2018,34.1317826,-84.1333924,13117130607
10039,3665 CROWCHILD DR,7/27/18,"$341,000 ",0.15,2007,"2,960",341000,115.2027027,2018,34.1331927,-84.1374279,13117130607
10049,3665 VALLEY CREST WAY,9/23/22,"$980,000 ",0.38,2002,"3,784",980000,258.9852008,2022,34.1195791,-84.1500472,13117130607
10050,3665 VALLEY CREST WAY,5/31/18,"$623,500 ",0.38,2002,"3,784",623500,164.7727273,2018,34.1195791,-84.1500472,13117130607
10066,3670 VALLEY CREST WAY,3/31/22,"$805,000 ",0.4,2002,"3,285",805000,245.0532725,2022,34.1189362,-84.149738,13117130607
10074,3675 HORIZON CT,7/14/20,"$550,000 ",0.67,2002,"3,552",550000,154.8423423,2020,34.1202453,-84.1476564,13117130607
10075,3675 JARDINE LN,9/7/18,"$427,500 ",0.15,2013,"3,830",427500,111.618799,2018,34.1324126,-84.1357013,13117130607
10091,3680 BAILEY PARK DR,5/21/21,"$604,770 ",0.52,2021,"3,948",604770,153.1838906,2021,34.1338339,-84.1409783,13117130607
10096,3680 JAMES TRAIL DR,7/30/21,"$559,999 ",0.21,2013,"3,122",559999,179.371877,2021,34.1328514,-84.1402704,13117130607
10101,3680 SILVER SPRINGS RD,11/20/18,"$401,000 ",0.17,2007,"2,760",401000,145.2898551,2018,34.1338924,-84.1380312,13117130607
10114,3685 HORIZON CT,5/2/19,"$546,000 ",1.07,2002,"3,263",546000,167.3306773,2019,34.1204915,-84.1473679,13117130607
10121,3685 VALLEY CREST WAY,5/5/21,"$730,000 ",0.9,2002,"4,222",730000,172.903837,2021,34.1195226,-84.14939,13117130607
10126,3690 BAILEY PARK DR,5/27/21,"$607,315 ",0.34,2021,"3,822",607315,158.8997907,2021,34.1336045,-84.1411639,13117130607
10140,3690 VALLEY CREST WAY,5/28/21,"$636,500 ",0.72,2002,"3,374",636500,188.6484884,2021,34.1192366,-84.1492228,13117130607
