,Address,Sale Date,Sale Price,Acres,Year  Built,Square Ft,price_number,price_sf,Year,lat,long,GEOID
13849,2830 TURQUOISE GEM TRL,10/25/22,"$461,286 ",0.08,2022,"2,053",461286,224.6887482,2022,34.1805342,-84.0939105,13117130507
13850,2835 ADMIRAL BAY DR,8/9/21,"$520,202 ",0.26,2021,"2,860",520202,181.8888112,2021,34.1806945,-84.0989347,13117130507
13851,2835 BOWLINE DR,8/31/22,"$714,350 ",0.22,2022,"3,266",714350,218.7232088,2022,34.1791907,-84.0953657,13117130507
13852,2835 EVAN MANOR LN,7/23/19,"$379,000 ",0.2,2013,"2,865",379000,132.2862129,2019,34.1809413,-84.0838133,13117130507
13853,2835 PADDLE POINT LN,4/21/22,"$696,209 ",0.28,2022,"3,400",696209,204.7673529,2022,34.1800771,-84.1005023,13117130507
13854,2835 PORT BOW LN,3/10/22,"$409,043 ",0.07,2021,"1,999",409043,204.6238119,2022,34.1813745,-84.0948019,13117130507
13855,2835 TURQUOISE GEM TRL,7/27/22,"$479,222 ",0.06,2022,"1,982",479222,241.7870838,2022,34.1803294,-84.0944664,13117130507
13856,2840 ADMIRAL BAY DR,8/12/20,"$448,500 ",0.26,2020,"3,337",448500,134.4021576,2020,34.1804395,-84.098584,13117130507
13857,2840 BALLAST POINT CT,10/9/20,"$466,294 ",0.23,2020,"3,136",466294,148.6906888,2020,34.1785894,-84.0989584,13117130507
13858,2840 HIGHLAND RIDGE DR,1/28/22,"$345,000 ",0.75,1987,"1,496",345000,230.6149733,2022,34.1817175,-84.0855463,13117130507
13859,2840 PADDLE POINT LN,1/21/22,"$641,679 ",0.26,2021,"3,440",641679,186.534593,2022,34.1804362,-84.1003167,13117130507
13860,2840 PINETREE RD,8/23/19,"$199,900 ",0.34,1985,"1,196",199900,167.1404682,2019,34.1829547,-84.0887648,13117130507
13861,2840 TURQUOISE GEM TRL,10/31/22,"$478,193 ",0.08,2022,"2,053",478193,232.9240136,2022,34.1805342,-84.0939105,13117130507
13862,2840 WAVERLY WALK PT,4/23/21,"$451,868 ",0.4,2021,"2,612",451868,172.9969372,2021,34.1797873,-84.1021318,13117130507
13863,2845 ADMIRAL BAY DR,5/14/21,"$477,023 ",0.26,2021,"2,883",477023,165.4606313,2021,34.1808804,-84.098749,13117130507
13864,2845 BALLAST POINT CT,9/15/20,"$387,263 ",0.24,2020,"1,803",387263,214.7881309,2020,34.1790463,-84.0988942,13117130507
13865,2845 BOWLINE DR,4/13/22,"$623,607 ",0.24,2022,"3,246",623607,192.1155268,2022,34.1790549,-84.0954167,13117130507
13866,2845 MAPLE PARK PL,2/28/20,"$224,000 ",0.0,2015,"1,696",224000,132.0754717,2020,34.1804414,-84.0934007,13117130507
13867,2845 PORT BOW LN,2/17/22,"$403,126 ",0.07,2021,"1,999",403126,201.6638319,2022,34.1810953,-84.0942109,13117130507
13868,2845 TURQUOISE GEM TRL,7/28/22,"$475,000 ",0.06,2022,"2,002",475000,237.2627373,2022,34.1803294,-84.0944664,13117130507
13869,2845 WAVERLY WALK PT,7/9/21,"$518,382 ",0.42,2021,"2,932",518382,176.8015007,2021,34.1811999,-84.1008942,13117130507
13870,2850 ADMIRAL BAY DR,5/20/20,"$428,435 ",0.23,2020,"2,732",428435,156.8210102,2020,34.1805595,-84.0983778,13117130507
13871,2850 BALLAST POINT CT,11/25/20,"$425,392 ",0.2,2020,"2,732",425392,155.7071742,2020,34.1786353,-84.0986926,13117130507
13872,2850 HITT RD,5/12/21,"$250,000 ",0.41,1936,"1,366",250000,183.0161054,2021,34.1798371,-84.0833593,13117130507
13873,2850 MAPLE PARK PL 58,5/1/20,"$245,000 ",0.0,2016,"1,714",245000,142.9404901,2020,34.1804497,-84.0929809,13117130507
13874,2850 ROANOKE RD,12/30/19,"$860,000 ",2.38,2004,"4,102",860000,209.6538274,2019,34.1746535,-84.0903533,13117130507
13875,2850 TURQUOISE GEM TRL,5/24/22,"$484,497 ",0.07,2022,"2,002",484497,242.0064935,2022,34.1805599,-84.0938809,13117130507
13876,2850 WAVERLY WALK PT,5/20/21,"$460,789 ",0.35,2021,"2,834",460789,162.5931546,2021,34.1798367,-84.1018593,13117130507
13877,2855 BALLAST POINT CT,9/4/20,"$387,063 ",0.21,2020,"3,124",387063,123.8998079,2020,34.1791013,-84.0986665,13117130507
13878,2855 BOWLINE DR,5/25/22,"$616,742 ",0.23,2022,"3,200",616742,192.731875,2022,34.1789383,-84.0955163,13117130507
13879,2855 PINETREE RD,6/18/19,"$212,000 ",0.34,1991,"2,168",212000,97.78597786,2019,34.1837257,-84.0887323,13117130507
13880,2855 PORT BOW LN,2/23/22,"$398,930 ",0.07,2021,"1,999",398930,199.5647824,2022,34.1813745,-84.0948019,13117130507
13881,2855 TURQUOISE GEM TRL,6/23/22,"$501,593 ",0.06,2022,"2,002",501593,250.545954,2022,34.1803294,-84.0944664,13117130507
13882,2855 WAVERLY WALK PT,4/29/21,"$454,362 ",0.33,2021,"2,448",454362,185.6053922,2021,34.180231,-84.1019049,13117130507
13883,2860 ADMIRAL BAY DR,7/29/20,"$400,244 ",0.24,2020,"2,058",400244,194.4820214,2020,34.1807248,-84.0982127,13117130507
13884,2860 BALLAST POINT CT,10/26/20,"$414,660 ",0.21,2020,"2,656",414660,156.121988,2020,34.1785699,-84.098419,13117130507
13885,2860 BOWLINE DR,11/23/21,"$548,639 ",0.19,2021,"2,822",548639,194.4149539,2021,34.1788828,-84.095571,13117130507
13886,2860 HIGHLAND RIDGE DR,7/16/18,"$225,000 ",0.98,1987,"1,668",225000,134.8920863,2018,34.1818752,-84.086124,13117130507
13887,2860 TURQUOISE GEM TRL,5/26/22,"$460,791 ",0.07,2022,"2,002",460791,230.1653347,2022,34.1806196,-84.0938817,13117130507
13888,2865 ADMIRAL BAY DR,9/1/20,"$483,464 ",0.28,2020,"2,229",483464,216.8972633,2020,34.1810457,-84.098584,13117130507
13889,2865 BALLAST POINT CT,10/28/20,"$388,076 ",0.28,2020,"2,656",388076,146.1129518,2020,34.1788589,-84.0985823,13117130507
13890,2865 BOWLINE DR,12/30/21,"$586,047 ",0.22,2021,"3,056",586047,191.7693063,2021,34.1788522,-84.0952836,13117130507
13891,2865 COBBLESTONE DR,2/10/21,"$384,000 ",0.58,1998,"2,262",384000,169.7612732,2021,34.1757454,-84.0919005,13117130507
13892,2865 MAPLE PARK PL 44,12/22/21,"$320,000 ",0.0,2015,"1,696",320000,188.6792453,2021,34.1806038,-84.0933585,13117130507
13893,2865 PORT BOW LN,2/16/22,"$400,035 ",0.07,2021,"1,999",400035,200.1175588,2022,34.1813745,-84.0948019,13117130507
13894,2865 TURQUOISE GEM TRL,6/24/22,"$471,067 ",0.06,2022,"1,982",471067,237.672553,2022,34.1803294,-84.0944664,13117130507
13895,2865 WAVERLY WALK PT,10/26/21,"$661,629 ",0.31,2021,"3,560",661629,185.8508427,2021,34.1800397,-84.1016926,13117130507
13896,2870 ADMIRAL BAY DR,12/17/20,"$475,187 ",0.25,2020,"2,586",475187,183.7536736,2020,34.1808467,-84.0980477,13117130507
13897,2870 BALLAST POINT CT,3/24/21,"$432,424 ",0.3,2020,"2,280",432424,189.6596491,2021,34.1788589,-84.0985823,13117130507
13898,2870 BOWLINE DR,12/30/21,"$582,833 ",0.23,2021,"3,056",582833,190.7176047,2021,34.1787977,-84.095718,13117130507
13899,2870 COBBLESTONE DR,1/12/22,"$445,000 ",0.59,2000,"2,752",445000,161.7005814,2022,34.1755173,-84.0925606,13117130507
13900,2870 EVAN MANOR LN,12/3/20,"$316,000 ",0.33,2013,"3,111",316000,101.5750563,2020,34.1813818,-84.0830705,13117130507
13901,2870 TURQUOISE GEM TRL,5/26/22,"$454,480 ",0.07,2022,"1,982",454480,229.3037336,2022,34.1806878,-84.0938396,13117130507
13902,2870 WAVERLY WALK PT,4/15/21,"$440,000 ",0.3,2021,"2,642",440000,166.5404996,2021,34.1798343,-84.1013067,13117130507
13903,2871 ROANOKE RD,9/29/20,"$346,840 ",3.36,1965,"1,121",346840,309.4023194,2020,34.173115,-84.0894249,13117130507
13904,2872 ROANOKE RD,8/2/18,"$549,000 ",1.68,2003,"2,971",549000,184.7862673,2018,34.1741962,-84.0911991,13117130507
13905,2874 ROANOKE RD,12/6/19,"$1,100,000 ",8.5,2001,"5,062",1100000,217.3054129,2019,34.1719809,-84.0906008,13117130507
13906,2875 ADMIRAL BAY DR,9/30/21,"$577,302 ",0.25,2021,"2,876",577302,200.7308762,2021,34.1812089,-84.0983778,13117130507
13907,2875 BALLAST POINT CT,9/29/20,"$366,329 ",0.27,2020,"2,656",366329,137.9250753,2020,34.1789536,-84.0982953,13117130507
13908,2875 BOWLINE DR,5/19/22,"$634,373 ",0.23,2021,"2,740",634373,231.5229927,2022,34.1787563,-84.0956996,13117130507
13909,2875 COBBLESTONE DR,6/18/19,"$355,000 ",0.59,1998,"2,457",355000,144.4851445,2019,34.1754375,-84.0919931,13117130507
13910,2875 LANIER BEACH SOUTH RD,3/27/18,"$237,000 ",0.27,1997,"1,326",237000,178.7330317,2018,34.1841661,-84.0914466,13117130507
13911,2875 TURQUOISE GEM TRL,6/28/22,"$474,979 ",0.06,2022,"2,002",474979,237.2522478,2022,34.1803294,-84.0944664,13117130507
13912,2880 ADMIRAL BAY DR,8/6/20,"$437,358 ",0.27,2020,"2,732",437358,160.0871157,2020,34.1810553,-84.0978827,13117130507
13913,2880 COBBLESTONE DR,9/4/18,"$325,000 ",0.59,1999,"2,559",325000,127.0027354,2018,34.1752655,-84.0927257,13117130507
13914,2880 EVAN MANOR LN,5/30/18,"$300,000 ",0.2,2013,"3,104",300000,96.64948454,2018,34.1816002,-84.0831118,13117130507
13915,2880 HEATHERSTONE DR,4/27/18,"$285,000 ",0.5,1999,"2,607",285000,109.3210587,2018,34.1783642,-84.0815437,13117130507
13916,2880 ROANOKE RD,1/8/21,"$775,000 ",2.0,2001,"3,012",775000,257.3041169,2021,34.1711658,-84.0898582,13117130507
13917,2880 TURQUOISE GEM TRL,5/27/22,"$450,470 ",0.07,2022,"1,982",450470,227.2805247,2022,34.1807744,-84.0938396,13117130507
13918,2880 WAVERLY WALK PT,6/11/21,"$476,499 ",0.28,2021,"2,834",476499,168.1365561,2021,34.1799995,-84.1011417,13117130507
13919,2885 ADMIRAL BAY DR,8/11/21,"$544,312 ",0.3,2021,"2,860",544312,190.3188811,2021,34.1814195,-84.098254,13117130507
13920,2885 BOWLINE DR,5/9/22,"$744,994 ",0.22,2022,"3,036",744994,245.386693,2022,34.1787229,-84.0957336,13117130507
13921,2885 HEATHERSTONE DR,8/9/22,"$555,000 ",0.73,1996,"2,034",555000,272.8613569,2022,34.178821,-84.0820389,13117130507
13922,2885 HEATHERSTONE DR,5/3/19,"$341,000 ",0.73,1996,"2,034",341000,167.6499508,2019,34.178821,-84.0820389,13117130507
13923,2885 HIGHLAND RIDGE DR,3/18/19,"$247,000 ",1.48,1987,"1,562",247000,158.1306018,2019,34.1821182,-84.0839783,13117130507
13924,2885 TURQUOISE GEM TRL,6/29/22,"$460,037 ",0.06,2022,"2,002",460037,229.7887113,2022,34.1803294,-84.0944664,13117130507
13925,2890 ADMIRAL BAY DR,3/8/21,"$446,398 ",0.33,2020,"3,024",446398,147.6183862,2021,34.1812225,-84.0977589,13117130507
13926,2890 BOWLINE DR,5/18/22,"$596,985 ",0.22,2022,"3,368",596985,177.2520784,2022,34.1788406,-84.0959437,13117130507
13927,2890 WAVERLY WALK PT,4/23/21,"$446,713 ",0.38,2021,"3,412",446713,130.9240914,2021,34.1799731,-84.1011535,13117130507
13928,2895 BOWLINE DR,5/23/22,"$683,302 ",0.24,2022,"3,156",683302,216.508872,2022,34.1784691,-84.0956836,13117130507
13929,2895 WAVERLY WALK PT,8/24/21,"$664,763 ",0.34,2021,"3,534",664763,188.1049802,2021,34.1803991,-84.101348,13117130507
13930,2905 LANIER BEACH SOUTH RD,8/20/21,"$410,000 ",0.72,1965,"1,629",410000,251.6881522,2021,34.1848687,-84.0916529,13117130507
13931,2905 WAVERLY WALK PT,11/10/21,"$610,678 ",0.24,2021,"3,496",610678,174.6790618,2021,34.1806323,-84.1012449,13117130507
13932,2910 ADMIRAL BAY DR,8/28/20,"$509,052 ",0.31,2020,"3,460",509052,147.1248555,2020,34.1814144,-84.0976971,13117130507
13933,2910 BOWLINE DR,6/30/22,"$588,774 ",0.21,2022,"3,036",588774,193.93083,2022,34.1783119,-84.0958983,13117130507
13934,2910 HEATHERSTONE DR,1/28/21,"$407,000 ",1.02,1997,"3,102",407000,131.2056738,2021,34.1787713,-84.0810072,13117130507
13935,2910 MAPLE PARK PL 53,11/1/21,"$293,500 ",0.0,2016,"1,774",293500,165.4453213,2021,34.1807898,-84.0928911,13117130507
13936,2910 WAVERLY WALK PT,4/22/21,"$455,585 ",0.32,2021,"3,206",455585,142.1038677,2021,34.1806085,-84.1007498,13117130507
13937,2915 ADMIRAL BAY DR,4/30/21,"$519,996 ",0.29,2021,"3,324",519996,156.4368231,2021,34.1818445,-84.098089,13117130507
13938,2915 BOWLINE DR,5/24/22,"$695,164 ",0.22,2022,"3,036",695164,228.9736495,2022,34.1782607,-84.0959697,13117130507
13939,2915 CANON CT,12/8/21,"$348,000 ",0.58,1994,"1,978",348000,175.9352882,2021,34.1781968,-84.0951598,13117130507
13940,2915 HEARTHSTONE DR,4/30/20,"$410,000 ",1.05,1998,"3,014",410000,136.0318514,2020,34.1743368,-84.0932208,13117130507
13941,2915 HEATHERSTONE DR,9/1/20,"$325,000 ",0.5,1996,"2,762",325000,117.6683563,2020,34.1791435,-84.0815437,13117130507
13942,2915 MAPLE PARK PL 47,10/24/19,"$220,000 ",0.0,2007,"1,708",220000,128.8056206,2019,34.180837,-84.0932729,13117130507
13943,2915 WAVERLY WALK PT,2/11/22,"$694,845 ",0.24,2021,"3,393",694845,204.7877984,2022,34.1808222,-84.1011417,13117130507
13944,2920 ADMIRAL BAY DR,11/23/22,"$650,000 ",0.38,2020,"3,007",650000,216.162288,2022,34.1816093,-84.0973893,13117130507
13945,2920 ADMIRAL BAY DR,11/13/20,"$466,379 ",0.38,2020,"3,007",466379,155.0977719,2020,34.1816093,-84.0973893,13117130507
13946,2920 BOWLINE DR,7/6/22,"$588,435 ",0.2,2022,"2,928",588435,200.9682377,2022,34.1782095,-84.0960411,13117130507
13947,2925 ADMIRAL BAY DR,6/30/21,"$660,756 ",0.36,2021,"2,832",660756,233.3177966,2021,34.1818919,-84.0981377,13117130507
13948,2925 BOWLINE DR,6/9/22,"$653,984 ",0.25,2022,"2,740",653984,238.680292,2022,34.1781583,-84.0961125,13117130507
13949,2925 COBBLESTONE DR,4/4/22,"$426,000 ",1.28,1997,"2,322",426000,183.4625323,2022,34.1739348,-84.0920655,13117130507
13950,2925 HEARTHSTONE DR,12/2/19,"$360,000 ",0.83,2001,"2,457",360000,146.5201465,2019,34.1743792,-84.093654,13117130507
13951,2925 WAVERLY WALK PT,12/30/21,"$790,565 ",0.25,2021,"3,756",790565,210.4805644,2021,34.1810347,-84.1010592,13117130507
13952,2930 ADMIRAL BAY DR,3/18/21,"$413,858 ",0.59,2020,"2,240",413858,184.7580357,2021,34.1819389,-84.0973735,13117130507
13953,2930 BOWLINE DR,6/24/22,"$613,347 ",0.23,2022,"3,180",613347,192.8764151,2022,34.1781072,-84.0961838,13117130507
13954,2930 PINETREE RD,9/27/21,"$240,000 ",0.42,1987,"1,802",240000,133.1853496,2021,34.1839989,-84.087073,13117130507
13955,2930 WAVERLY WALK PT,4/1/21,"$476,222 ",0.28,2021,"3,412",476222,139.5726846,2021,34.1807964,-84.1006055,13117130507
13956,2935 ADMIRAL BAY DR,3/16/21,"$544,616 ",0.43,2020,"3,480",544616,156.4988506,2021,34.1819625,-84.0978415,13117130507
13957,2935 BOWLINE DR,9/28/22,"$646,125 ",0.21,2022,"3,096",646125,208.6967054,2022,34.178056,-84.0962552,13117130507
13958,2935 HEARTHSTONE DR,9/15/21,"$457,500 ",0.84,2001,"2,832",457500,161.5466102,2021,34.1743705,-84.0939221,13117130507
13959,2935 HEARTHSTONE DR,6/14/19,"$399,000 ",0.84,2001,"2,832",399000,140.8898305,2019,34.1743705,-84.0939221,13117130507
13960,2935 WAVERLY WALK PT,10/21/21,"$468,420 ",0.25,2021,"2,836",468420,165.1692525,2021,34.1811999,-84.1008942,13117130507
13961,2940 BOWLINE DR,6/10/22,"$605,301 ",0.26,2022,"3,446",605301,175.6532211,2022,34.1781639,-84.0964932,13117130507
13962,2940 HAMILTON RD,2/28/18,"$220,000 ",0.3512,2000,"1,312",220000,167.6829268,2018,34.1842064,-84.0889433,13117130507
13963,2945 BOWLINE DR,7/28/22,"$625,404 ",0.22,2022,"2,832",625404,220.8347458,2022,34.1779532,-84.0963975,13117130507
13964,2945 COBBLESTONE DR,3/7/19,"$372,250 ",0.57,1999,"2,329",372250,159.8325462,2019,34.1733227,-84.0919418,13117130507
13965,2945 WAVERLY WALK PT,11/15/21,"$596,942 ",0.29,2021,"3,496",596942,170.75,2021,34.1813159,-84.1006055,13117130507
13966,2950 BUFORD DAM RD,12/16/22,"$1,350,000 ",1.33,2022,"4,071",1350000,331.6138541,2022,34.1776923,-84.0826335,13117130507
13967,2950 WAVERLY WALK PT,4/15/21,"$473,329 ",0.3,2021,"3,412",473329,138.7247948,2021,34.1809537,-84.1002754,13117130507
13968,2955 HEARTHSTONE DR,10/29/20,"$333,500 ",0.58,1998,"2,023",333500,164.854177,2020,34.174216,-84.0945659,13117130507
13969,2955 WAVERLY WALK PT,12/30/21,"$668,541 ",0.25,2021,"3,376",668541,198.0275474,2021,34.181364,-84.1002548,13117130507
13970,2960 WAVERLY WALK PT,2/26/21,"$442,307 ",0.29,2020,"3,054",442307,144.8287492,2021,34.1809851,-84.1000279,13117130507
13971,2965 WAVERLY WALK PT,2/28/22,"$634,181 ",0.22,2021,"2,490",634181,254.6911647,2022,34.1814201,-84.1000692,13117130507
13972,2970 HAMILTON RD,4/4/22,"$335,500 ",0.32,1993,"1,148",335500,292.2473868,2022,34.1842317,-84.0883109,13117130507
13973,2970 HEARTHSTONE DR,5/26/21,"$403,000 ",0.58,2001,"2,344",403000,171.9283276,2021,34.1745972,-84.0950361,13117130507
13974,2970 WAVERLY WALK PT,3/31/21,"$451,936 ",0.34,2021,"2,834",451936,159.4693013,2021,34.1809939,-84.0997598,13117130507
13975,2973 SAMPLES RD,4/26/22,"$475,000 ",2.5,1982,"2,083",475000,228.0364858,2022,34.1755843,-84.0953042,13117130507
13976,2975 WAVERLY WALK PT,5/10/22,"$674,788 ",0.28,2022,"3,346",674788,201.6700538,2022,34.1814062,-84.0997804,13117130507
13977,2980 WAVERLY WALK PT,5/21/21,"$457,345 ",0.28,2021,"2,834",457345,161.3779111,2021,34.1810686,-84.0995122,13117130507
13978,2990 WAVERLY WALK PT,7/15/21,"$506,350 ",0.33,2021,"3,392",506350,149.2777123,2021,34.1811433,-84.0992647,13117130507
13979,2995 WAVERLY WALK PT,4/26/22,"$631,343 ",0.3,2022,"2,520",631343,250.5329365,2022,34.1815222,-84.0994916,13117130507
13980,3005 BOWLINE DR,7/26/22,"$610,475 ",0.31,2022,"3,460",610475,176.4378613,2022,34.1780782,-84.0966127,13117130507
13981,3010 HEATHERSTONE DR,6/26/19,"$388,000 ",0.88,1998,"2,576",388000,150.621118,2019,34.1797269,-84.0805185,13117130507
13982,3010 WAVERLY WALK PT,7/7/21,"$466,238 ",0.32,2021,"2,601",466238,179.2533641,2021,34.181282,-84.0989966,13117130507
13983,3015 BOWLINE DR,10/14/22,"$693,407 ",0.5,2022,"3,460",693407,200.4066474,2022,34.177784,-84.09648,13117130507
13984,302 HABERSHAM MARINA RD,4/26/19,"$320,000 ",0.0,1997,"1,447",320000,221.1472011,2019,34.1877126,-84.1031708,13117130507
13985,3020 BOWLINE DR,7/6/22,"$689,115 ",0.36,2022,"3,180",689115,216.7028302,2022,34.1777983,-84.0969843,13117130507
13986,3020 BUFORD DAM RD,5/31/18,"$452,500 ",4.43,2000,"6,455",452500,70.10069713,2018,34.1766806,-84.0821673,13117130507
13987,3020 WAVERLY WALK PT,8/18/21,"$467,846 ",0.28,2021,"2,816",467846,166.1384943,2021,34.1814905,-84.0988316,13117130507
13988,3025 BOWLINE DR,8/16/22,"$676,201 ",0.51,2022,"2,676",676201,252.6909567,2022,34.1780585,-84.0966402,13117130507
13989,3025 WAVERLY WALK PT,9/26/22,"$876,435 ",0.32,2022,"3,424",876435,255.9681659,2022,34.1817288,-84.0992853,13117130507
13990,3030 LARKSPUR CT,8/8/18,"$280,000 ",0.6515,1998,"2,395",280000,116.9102296,2018,34.1800213,-84.0817913,13117130507
13991,3030 WAVERLY WALK PT,9/30/21,"$561,199 ",0.27,2021,"3,055",561199,183.698527,2021,34.1817483,-84.0987903,13117130507
13992,3035 CARLTON RD,4/9/21,"$265,000 ",0.4408,1986,"1,326",265000,199.8491704,2021,34.183363,-84.0864541,13117130507
13993,3035 HEATHERSTONE DR,6/6/22,"$560,000 ",0.48,1996,"1,904",560000,294.1176471,2022,34.1804145,-84.080966,13117130507
13994,3035 HEATHERSTONE DR,7/27/20,"$360,000 ",0.48,1996,"1,904",360000,189.0756303,2020,34.1804145,-84.080966,13117130507
13995,3035 HITT RD,12/14/22,"$330,000 ",0.88,1986,"1,728",330000,190.9722222,2022,34.1825876,-84.0820389,13117130507
13996,3035 LARKSPUR CT,9/27/21,"$510,000 ",0.55,1997,"2,757",510000,184.9836779,2021,34.1792893,-84.0818738,13117130507
13997,3035 WAVERLY WALK PT,11/4/22,"$892,484 ",0.33,2022,"3,776",892484,236.3569915,2022,34.1819577,-84.0994052,13117130507
13998,3040 HITT RD,11/30/22,"$390,000 ",0.59,1988,"1,752",390000,222.6027397,2022,34.1822487,-84.0812961,13117130507
13999,3040 WAVERLY WALK PT,11/12/21,"$605,327 ",0.43,2021,"3,144",605327,192.5340331,2021,34.1819815,-84.0986872,13117130507
14000,3045 CHIMNEY COVE LN,12/6/21,"$400,000 ",0.77,1995,"1,354",400000,295.4209749,2021,34.1817546,-84.0809247,13117130507
14001,3045 CHIMNEY COVE LN,6/7/19,"$306,000 ",0.77,1995,"1,354",306000,225.9970458,2019,34.1817546,-84.0809247,13117130507
14002,3045 LARKSPUR CT,3/25/22,"$525,000 ",0.1438,1996,"1,808",525000,290.3761062,2022,34.1793525,-84.0822865,13117130507
14003,3050 CARLTON RD,3/25/20,"$279,000 ",0.34,2002,"1,464",279000,190.5737705,2020,34.1834365,-84.085732,13117130507
14004,3050 HAMILTON RD,5/13/19,"$164,000 ",0.38,1995,"1,128",164000,145.3900709,2019,34.1841955,-84.0866604,13117130507
14005,3050 HITT RD,10/29/21,"$395,900 ",0.6,1987,"2,354",395900,168.1818182,2021,34.1823647,-84.0810072,13117130507
14006,3050 WAVERLY WALK PT,2/2/22,"$642,114 ",0.4,2021,"3,596",642114,178.5634038,2022,34.1821225,-84.0989088,13117130507
14007,3055 CARLTON RD,10/12/22,"$339,000 ",0.69,1983,"1,527",339000,222.0039293,2022,34.18369,-84.086374,13117130507
14008,3055 HITT RD,5/14/21,"$374,900 ",1.06,1994,"1,696",374900,221.0495283,2021,34.183346,-84.081479,13117130507
14009,3060 HEATHERSTONE DR,6/25/19,"$369,500 ",0.157,1997,"2,288",369500,161.4947552,2019,34.1810338,-84.0804389,13117130507
14010,3075 CARLTON RD,3/8/19,"$159,730 ",0.34,1986,"1,064",159730,150.1221805,2019,34.1840517,-84.0863716,13117130507
14011,3075 HITT RD,12/31/20,"$281,500 ",1.04,1986,"2,265",281500,124.2825607,2020,34.1833898,-84.0807184,13117130507
14012,3090 HITT RD,9/4/20,"$300,000 ",0.59,1987,"2,012",300000,149.1053678,2020,34.1825648,-84.0797692,13117130507
14013,3105 SOUTH SHORE CIR,3/26/19,"$259,900 ",0.3,2002,"1,744",259900,149.0252294,2019,34.186909,-84.090869,13117130507
14014,3112 LANIER BEACH SOUTH RD,10/14/22,"$461,000 ",0.7,2002,"1,680",461000,274.4047619,2022,34.1872867,-84.0906215,13117130507
14015,3115 CHIMNEY COVE LN,6/10/20,"$390,000 ",0.34,1976,"1,216",390000,320.7236842,2020,34.1804235,-84.0793566,13117130507
14016,3115 SOUTH SHORE CIR,5/12/20,"$313,000 ",0.29,2004,"1,574",313000,198.8564168,2020,34.1866294,-84.0904564,13117130507
14017,3125 CARLTON RD,9/14/22,"$667,000 ",0.37,2005,"2,202",667000,302.9064487,2022,34.1849271,-84.0856701,13117130507
14018,3135 SOUTH SHORE CIR,2/22/22,"$360,000 ",0.21,1993,"1,747",360000,206.0675444,2022,34.1862398,-84.0904564,13117130507
14019,3145 SOUTH SHORE CIR,12/13/18,"$241,000 ",0.21,1996,"1,180",241000,204.2372881,2018,34.1860213,-84.0904152,13117130507
14020,3155 SOUTH SHORE CIR,3/15/19,"$299,900 ",0.28,1994,"1,974",299900,151.9250253,2019,34.1858404,-84.0904269,13117130507
14021,3165 CARLTON RD,5/28/21,"$257,000 ",0.34,1985,"1,246",257000,206.2600321,2021,34.1858586,-84.0855267,13117130507
14022,3200 11C ROCKPORT CT UNIT 11C,11/4/19,"$155,000 ",0.0,1978,702,155000,220.7977208,2019,34.1782635,-84.0798167,13117130507
14023,3200 RIM COVE DR UNIT 112,7/1/21,"$200,000 ",0.0,1974,"1,340",200000,149.2537313,2021,34.1888385,-84.0902523,13117130507
14024,3200 RIM COVE DR UNIT 113,2/26/21,"$195,000 ",0.0,1974,"1,330",195000,146.6165414,2021,34.188831,-84.0902339,13117130507
14025,3200 RIM COVE DR UNIT 114,7/27/20,"$200,000 ",0.0,1974,"1,330",200000,150.3759398,2020,34.1888332,-84.0902325,13117130507
